sourceid_uber,name,image_url,Coke_shows,city,food_type,Coke_in_Menu
42f67aa1-4eeb-47df-9a3a-d8d8725129eb,None,https://d1ralsognjng37.cloudfront.net/dda93f55-a061-4cf5-bcb5-1e723f8034d7,not-Coke,Christchurch,Cafe,not-coke
8cc0d94d-3498-42e6-bdd7-f10a0bb1dddf,None,https://duyt4h9nfnj50.cloudfront.net/sku/16d099e7156c08e2dd296a76d2bd9d46,not-Coke,None,None,None
b520b666-229c-47a1-bd29-a491ba7a7f2c,None,https://duyt4h9nfnj50.cloudfront.net/sku/ba4e9e82a40eb6a08d87340ccd065220,not-Coke,None,None,None
17ba23cd-6d08-452c-b720-63716919dbc6,None,https://d1ralsognjng37.cloudfront.net/8122935a-c0f6-4e0e-ad94-eb7aac127f66,not-Coke,None,None,None
d07b01a6-c134-42ac-b4ae-a86d3763a61d,None,https://duyt4h9nfnj50.cloudfront.net/sku/267b73ee3c3a8557cac4ff64c7f4c622,not-Coke,None,None,None
d3869aa5-f5fc-41e2-bb65-081fe17682ba,None,https://duyt4h9nfnj50.cloudfront.net/sku/259ad9887f6137b4ac0c89e3826e08ca,not-Coke,None,None,None
1267f3c0-699f-4281-9c61-88f03094d9ff,None,https://duyt4h9nfnj50.cloudfront.net/sku/0e655e1275f5b87efe060bc5cca97ae6,not-Coke,None,None,None
bd0ea805-a221-40e4-8a9b-933ac4fa9f42,None,https://duyt4h9nfnj50.cloudfront.net/sku/f7df22e98e19a5a659dc75a62930a4d2,not-Coke,None,None,None
be9ac6ee-9328-477c-bcc8-1a44bfbcf42a,None,https://duyt4h9nfnj50.cloudfront.net/sku/f51e156b59f896e5833a111f8efd3854,not-Coke,None,None,None
a50cca7e-fe25-4e09-b134-599dc2b59504,None,https://duyt4h9nfnj50.cloudfront.net/sku/eb2102fa5d93ff36164317b537692435,not-Coke,None,None,None
fab8bde2-e24c-4acb-8608-9913d6e1d728,None,https://duyt4h9nfnj50.cloudfront.net/sku/0089d6ed9fab6785e070a922669def4a,not-Coke,None,None,None
2dd224a1-6d81-4446-8063-08bac36a73a3,None,https://duyt4h9nfnj50.cloudfront.net/sku/b7143fbb7d8d7aed7a5fb887f42adc33,not-Coke,None,None,None
b0f8d61a-373e-46d9-bf2f-9c25b3f36d31,None,https://duyt4h9nfnj50.cloudfront.net/sku/25952f01d90ce3caf43c450f321b4726,not-Coke,None,None,None
2583c120-505b-4ba0-8a6f-fa4255e91174,None,https://d1ralsognjng37.cloudfront.net/c968aaa5-5995-4c42-a652-7851ee776ff1,not-Coke,None,None,None
6e395bab-fc57-451e-af25-2e31f139893a,None,https://duyt4h9nfnj50.cloudfront.net/sku/0d7f29033788870e3e2d0c36a23163f9,not-Coke,None,None,None
692f1359-7fe9-49e3-b416-4e5a5885bf54,None,https://d1ralsognjng37.cloudfront.net/cf54a780-1810-41ec-ad10-4c0cf646245b,not-Coke,None,None,None
8d5770f2-56fb-4758-8413-9827fe2806d0,None,https://duyt4h9nfnj50.cloudfront.net/sku/6c3dfc44c77d2a22ea4baa5887a4006b,not-Coke,None,None,None
22dddc71-c81a-44fb-8fca-ca141a78793b,None,https://duyt4h9nfnj50.cloudfront.net/sku/81503029c39797b69c01da7d47d463ac,not-Coke,None,None,None
b230f7ac-b904-4a5c-a53f-dcdd443b4d61,None,https://duyt4h9nfnj50.cloudfront.net/sku/5e49516ab909c1bb0a5a27155d08050c,not-Coke,Melbourne,Dessert,coke
e5dd085a-56ac-4d18-97e2-83cc2e5f7998,None,https://duyt4h9nfnj50.cloudfront.net/sku/373cc8f0b9d50f0b8afc52de6bb6abe4,not-Coke,None,None,None
f9718615-0116-432e-beb7-263ba69c706e,None,https://d1ralsognjng37.cloudfront.net/b6f29ca0-a9aa-467a-b313-5d729c92f6f4,not-Coke,Christchurch,Italian,coke
b7019b04-8484-40a6-a6cc-08937b80be1c,None,https://d1ralsognjng37.cloudfront.net/c7d24b57-659a-4f64-a979-a3062f8e5d18,not-Coke,Christchurch,Italian,not-coke
3384fd38-067d-4652-b32f-a6778362f087,None,https://duyt4h9nfnj50.cloudfront.net/sku/d17a12fcef0466ec9b2ee8a5430989e7,not-Coke,Perth,Japanese,not-coke
ab176a16-8553-4890-bd18-292cbb2c8824,None,https://duyt4h9nfnj50.cloudfront.net/sku/d231535a8eb0824dda617ecafa39e8a0,not-Coke,None,None,None
a6782e95-d1d0-4807-9447-b91577123440,None,https://duyt4h9nfnj50.cloudfront.net/sku/ade17101133a73dd391632c8764f2046,not-Coke,None,None,None
0d65a15e-bc04-4748-a59c-488fe044b200,None,https://duyt4h9nfnj50.cloudfront.net/sku/69ee16f5a24e8d668ae01e33bad00672,not-Coke,Perth,American,coke
f1143025-5ddf-484b-813e-ca8f38e12d94,None,https://d1ralsognjng37.cloudfront.net/a49a213c-2e24-47ee-aa2a-822ad0c1dac6,not-Coke,None,None,None
8a094bbd-fb9a-4de1-a324-3afe6912dd74,None,https://duyt4h9nfnj50.cloudfront.net/sku/cf89d8d37a87eea0685f477b77e3ecca,not-Coke,None,None,None
692f1359-7fe9-49e3-b416-4e5a5885bf54,None,https://d1ralsognjng37.cloudfront.net/526e2e2f-5221-4fda-822f-fb17c5737ea0,not-Coke,None,None,None
de8b281a-a492-4dad-ae5f-6368960cf26f,None,https://duyt4h9nfnj50.cloudfront.net/sku/909685574b6ca8123094921ef1b99525,not-Coke,None,None,None
0bff8f45-b618-4dcf-9c87-180ac2239687,None,https://duyt4h9nfnj50.cloudfront.net/sku/2001d2d0ee76ac869c42d753e3dd363c,not-Coke,None,None,None
0b80d588-92b8-4104-b004-713c166a3654,None,https://d1ralsognjng37.cloudfront.net/330ec582-3724-49a3-92f2-cf27d73db493,not-Coke,None,None,None
5883087a-2b11-40b9-af97-e394334d1e01,None,https://duyt4h9nfnj50.cloudfront.net/sku/ee0457f6eac2a139fbf40032e367228e,not-Coke,None,None,None
83d4d585-5dbc-4d14-b067-e40e332ccc79,None,https://duyt4h9nfnj50.cloudfront.net/sku/aada0548054fa02f238c01b6aca02336,not-Coke,None,None,None
54779a25-1170-4132-841d-9f265a07762d,None,https://duyt4h9nfnj50.cloudfront.net/sku/547cab341a016953041a41069fc808c3,not-Coke,None,None,None
58c3ece4-f274-4b37-999e-816dff7002e3,None,https://d1ralsognjng37.cloudfront.net/9246f377-c375-49c2-a88d-b106ed127be8,not-Coke,None,None,None
304d7915-77bc-44cb-a2ca-90fa0f56c353,None,https://duyt4h9nfnj50.cloudfront.net/sku/cb3c2d415b814c04248c4ec564bd4ce0,not-Coke,None,None,None
79aae697-d8fc-4560-9040-0ccd6ad4b088,None,https://d1ralsognjng37.cloudfront.net/db9afc64-b62a-4605-8308-c33c4b5c2d31,not-Coke,None,None,None
2a13badb-49a1-4e7a-bf3a-27f8ab3ba78b,None,https://duyt4h9nfnj50.cloudfront.net/sku/949e8af68ada71ff332f015dbce68730,not-Coke,None,None,None
2e8eed8f-9a23-4fd5-8097-4e9df63fac57,None,https://duyt4h9nfnj50.cloudfront.net/sku/5708848f71d37bb78e9545daa0055295,not-Coke,None,None,None
f8b18ec0-962e-40ed-a653-4d92a33c3335,None,https://duyt4h9nfnj50.cloudfront.net/sku/303815b771b72f011994e631bea2c276,not-Coke,None,None,None
ddcf6f27-e253-4c7e-816b-4c353bca44d7,None,https://duyt4h9nfnj50.cloudfront.net/sku/1387863abd05ad5de5bce7f1fb3a9ace,not-Coke,Melbourne,Chinese,coke
e44d90f4-d735-445d-ba70-99b71bfdf536,None,https://duyt4h9nfnj50.cloudfront.net/sku/32e54e2eb6e3aef47bb0f98f6ea95424,not-Coke,None,None,None
0d65a15e-bc04-4748-a59c-488fe044b200,None,https://d1ralsognjng37.cloudfront.net/9b9f640d-86ae-450a-9bf8-ffbe4f681515,not-Coke,Perth,American,coke
611a6d77-e4b6-46a8-a4a6-6465957e981e,None,https://d1ralsognjng37.cloudfront.net/98eb79ee-23de-4ce2-aa9b-38af239b0b24,not-Coke,Perth,Korean,coke
fe9dffe9-dd05-4547-89e5-1c1ed710fbab,None,https://d1ralsognjng37.cloudfront.net/a1b7bd95-01a2-424a-9842-936dcd751e9b,not-Coke,Christchurch,American,coke
2a13badb-49a1-4e7a-bf3a-27f8ab3ba78b,None,https://duyt4h9nfnj50.cloudfront.net/sku/0a42f35ccd2b5d0d71f9d281e47f80a4,not-Coke,None,None,None
0462afc4-8c00-4ee5-a033-ec551c913694,None,https://duyt4h9nfnj50.cloudfront.net/sku/c40d1bca3a7829bd069a46fc132bfb62,not-Coke,None,None,None
874d9323-c5d4-4b22-bd77-9ad32f149cbb,None,https://duyt4h9nfnj50.cloudfront.net/sku/70b3ea592898762fc8a56e2efe9776bb,not-Coke,None,None,None
3f521c98-0090-4cf8-a192-27b073ac482e,None,https://duyt4h9nfnj50.cloudfront.net/sku/cd005bdc0d26e68bb75871548e4daa43,not-Coke,Melbourne,Italian,not-coke
f96b1066-bf1e-42f6-9a5d-01cc30f34ce1,None,https://d1ralsognjng37.cloudfront.net/2fe2c823-8cb5-4fb1-871e-f4e02e2ef28b,not-Coke,Christchurch,American,coke
96dc0341-9cc4-4753-a9da-96f6447443ff,None,https://duyt4h9nfnj50.cloudfront.net/sku/e7604ded72d009f89cda5f0717356d48,not-Coke,None,None,None
ef865d6f-8e4f-4dd3-8f49-31aef87eb104,None,https://duyt4h9nfnj50.cloudfront.net/sku/cfac27f96979dd4a2ce100182f40e235,not-Coke,None,None,None
1dead319-b72e-4488-b85d-7feb1e62d33d,None,https://duyt4h9nfnj50.cloudfront.net/sku/032b61320a32f21e596d4463b716245b,not-Coke,Melbourne,Chinese,not-coke
c79600c7-e521-4f0f-92f2-1589eb0a4e08,None,https://duyt4h9nfnj50.cloudfront.net/sku/14e233dbb6817a66c68411df4801e885,not-Coke,None,None,None
4e41126d-50cb-4f75-b6cc-cb02954648f8,None,https://d1ralsognjng37.cloudfront.net/6186163a-a04b-4e2f-a4d0-ee64d649f7c8,not-Coke,None,None,None
cfb5ca1e-0665-4e89-b532-e2fbe75972d0,None,https://duyt4h9nfnj50.cloudfront.net/sku/52162dc89e877f1328e2b7ba66352d6c,not-Coke,None,None,None
5f37a403-99e8-47c5-a836-9415d83a0ffc,None,https://duyt4h9nfnj50.cloudfront.net/sku/c89d6aa889245358c02f420b46b139ff,not-Coke,Melbourne,Italian,not-coke
ab176a16-8553-4890-bd18-292cbb2c8824,None,https://duyt4h9nfnj50.cloudfront.net/sku/734472df3f096a704b32097acae1b24e,not-Coke,None,None,None
86edf48b-7e7a-46f7-b452-8a7aa0a251c4,None,https://duyt4h9nfnj50.cloudfront.net/sku/acf6e8147a627ed2305588855f2d9fdb,not-Coke,Melbourne,Healthy,not-coke
34ff60fc-c410-4a4b-8a91-5ca53e499c18,None,https://d1ralsognjng37.cloudfront.net/19aafbce-443e-48b7-a8b6-cb19da4ebc9a,not-Coke,Perth,Italian,coke
f1268653-0123-41e2-8743-1662855f87b4,None,https://duyt4h9nfnj50.cloudfront.net/sku/3a63fdf66791d479ef09d5d2d85fa483,not-Coke,None,None,None
d079a32a-da42-4b65-a0eb-1c594b77db05,None,https://duyt4h9nfnj50.cloudfront.net/sku/1efc9334c1a58db8c8a673bc6c0399e3,not-Coke,None,None,None
ce8afd6f-1dda-410b-819e-bdbc49326e75,None,https://d1ralsognjng37.cloudfront.net/0d04d54b-7f3d-4479-a0a1-1a0f6f1a5bf4,not-Coke,Melbourne,Other,not-coke
7534016a-afba-4f7f-ad31-3cc2e72e7b41,None,https://duyt4h9nfnj50.cloudfront.net/sku/a73ac33fabf72d58f4d447199f194236,not-Coke,None,None,None
fb9cff22-052e-4061-97af-0bc131d532fa,None,https://d1ralsognjng37.cloudfront.net/552eb340-c51a-45dd-8740-5e99b44ddaa6,not-Coke,Christchurch,Other,coke
df44b61c-6fb6-4268-a6a3-e0144ea09ffb,None,https://duyt4h9nfnj50.cloudfront.net/sku/dc2deb4844cc55fa4fd90a023a56acde,not-Coke,None,None,None
93d64fbe-fbf5-44ff-b41b-754d81f889f1,None,https://duyt4h9nfnj50.cloudfront.net/sku/28da00a25e25861abf4c6a067618886e,not-Coke,None,None,None
2bdcaa4f-23c4-4549-8b97-03763750de0b,None,https://duyt4h9nfnj50.cloudfront.net/sku/c1e6c4b1bbc7a7f2d63c074001c88b7f,not-Coke,None,None,None
c86962c4-0a6e-4696-b983-381e8d6f197d,None,https://duyt4h9nfnj50.cloudfront.net/sku/065378f1e3e709c189c9fb18e67dac4a,not-Coke,None,None,None
887864d4-26e4-4c59-aa0d-8a824b8c38fc,None,https://duyt4h9nfnj50.cloudfront.net/sku/489f2ea339c4c8202e85b50d06c1b5aa,not-Coke,Melbourne,Sandwiches,not-coke
2d3df2bf-8595-4839-9f97-9921b5b7fc8c,None,https://duyt4h9nfnj50.cloudfront.net/sku/1c7576c556388c4e89c72c28e4e84830,not-Coke,None,None,None
577349a2-2cbe-4303-9aed-e00ddeb78bbc,None,https://duyt4h9nfnj50.cloudfront.net/sku/55a479a6ddbcd66ff9bbde4abed3dba1,not-Coke,Perth,Healthy,not-coke
a619d2dd-7d0a-4b1a-b50c-bcabec3b133b,None,https://duyt4h9nfnj50.cloudfront.net/sku/d135c175c9c92caade83a3fdf2db484d,not-Coke,None,None,None
58c3ece4-f274-4b37-999e-816dff7002e3,None,https://duyt4h9nfnj50.cloudfront.net/sku/62ac6f62da427d195358627128ff32e0,not-Coke,None,None,None
2e8eed8f-9a23-4fd5-8097-4e9df63fac57,None,https://duyt4h9nfnj50.cloudfront.net/sku/85842b0aa326f185cef509014a035270,not-Coke,None,None,None
5ee245c3-d18b-41e5-9145-03441ca3db8a,None,https://d1ralsognjng37.cloudfront.net/34fcf6f8-e7d6-427c-8322-9436cc9853a5,not-Coke,None,None,None
a23b8841-fdfd-4d3b-8c25-8b25ef0710b6,None,https://duyt4h9nfnj50.cloudfront.net/sku/65f2ce2393ff747ac5d948031008fffa,not-Coke,None,None,None
57ecc1e0-943d-417e-aeba-b13634434a23,None,https://d1ralsognjng37.cloudfront.net/c7612723-dfa5-40a7-95d1-4056202accfd,not-Coke,None,None,None
a135003e-c27b-40ed-86c1-0de0b819449e,None,https://duyt4h9nfnj50.cloudfront.net/sku/31b3476be78ab481de581045a801d1d7,not-Coke,None,None,None
ffc8a7e5-e43e-4ba5-a729-ae1f20c4ff13,None,https://duyt4h9nfnj50.cloudfront.net/sku/b85f173472997ddf0fa3fd926b305879,not-Coke,None,None,None
90e7c5e6-1afb-4bb7-9b97-69a16b5269f2,None,https://d1ralsognjng37.cloudfront.net/9a284636-8eff-4c0e-b579-132a7fa84a0e,not-Coke,None,None,None
e634ac20-8e66-41d3-97ae-76a44c5251a1,None,https://duyt4h9nfnj50.cloudfront.net/sku/1ccf8ab4b7e8dae5bb5325a18ab03292,not-Coke,None,None,None
9f4d7db7-5ab6-41ab-9a21-0c02184ab208,None,https://duyt4h9nfnj50.cloudfront.net/sku/91799ce3ece28364146851e7e6cc75d7,not-Coke,None,None,None
4e8016e5-17f1-40eb-a6e5-281c23986a6b,None,https://duyt4h9nfnj50.cloudfront.net/sku/6fc98fed120065dddcae64f200d5abe3,not-Coke,None,None,None
3384fd38-067d-4652-b32f-a6778362f087,None,https://duyt4h9nfnj50.cloudfront.net/sku/7c39408599615e9f32d298fb478a0e96,not-Coke,Perth,Japanese,not-coke
6814a22b-9e8e-413f-bd66-2e17d5d727b0,None,https://duyt4h9nfnj50.cloudfront.net/sku/15fbdb57265d4583d57a781ab4bad87a,not-Coke,None,None,None
743937b6-769e-457b-886f-da0f1953240e,None,https://duyt4h9nfnj50.cloudfront.net/sku/5e42c111df04476afbdbe206c9fb0e9b,not-Coke,None,None,None
fd4500b2-92df-47d0-a179-84108bd99884,None,https://duyt4h9nfnj50.cloudfront.net/sku/6933ac84be4a5478c11fa904ced70a4b,not-Coke,None,None,None
0c5ca9f7-8dd6-4a63-9a80-b4dda7c99ae7,None,https://d1ralsognjng37.cloudfront.net/f793662b-203e-486d-bf5e-20613c992e35,not-Coke,None,None,None
c4f9828a-1e61-4ce9-b353-937f1d29e6a0,None,https://d1ralsognjng37.cloudfront.net/1196d2fe-09c5-4b12-a55a-41096224254c,not-Coke,None,None,None
41038397-664a-4bcd-ac24-a6758175f7a0,None,https://d2f4h6un6ehgr5.cloudfront.net/UE-552_GMA.png,not-Coke,Melbourne,American,coke
95e5ac84-8d22-4163-98ac-b435bb644a2b,None,https://duyt4h9nfnj50.cloudfront.net/sku/5fb779ef1e98fabfed5dbe38137a0b9c,not-Coke,None,None,None
2bdcaa4f-23c4-4549-8b97-03763750de0b,None,https://duyt4h9nfnj50.cloudfront.net/sku/ef6cd10dc2244d4c5c7b54fba573d974,not-Coke,None,None,None
4e78268a-d1e3-4f9f-b39e-145fd32d256e,None,https://d1ralsognjng37.cloudfront.net/4426d5db-972f-4d51-8097-dd00f409113f,not-Coke,None,None,None
1f9a63dc-bae4-49a7-9bde-af64dff8ecec,None,https://duyt4h9nfnj50.cloudfront.net/sku/a301b93d3a049f5fda18a3833c1d35d4,not-Coke,None,None,None
efddf9d7-6b51-4327-87f9-e9a0b4c10d54,None,https://duyt4h9nfnj50.cloudfront.net/sku/5c57fd47d3c7eda5002605f8e8be150e,not-Coke,None,None,None
ab6dfe89-1ff1-4a0f-8a3a-75e1e711a002,None,https://duyt4h9nfnj50.cloudfront.net/sku/2c587b1a6c10243f0f5ccb457c3c39f9,not-Coke,None,None,None
d2657f9c-b956-479c-8416-eceb8d583709,None,https://d1ralsognjng37.cloudfront.net/648907c6-e6cb-4585-8628-fa96cd9b8a85,not-Coke,Christchurch,Thai,not-coke
76f37885-e207-4c5b-8e5c-a07f74b5c18c,None,https://d1ralsognjng37.cloudfront.net/6c991c45-ca5f-4d60-83bd-b54262ce8ba1,not-Coke,None,None,None
866011f1-1189-4cc7-a332-8b7ed1f4dbe1,None,https://duyt4h9nfnj50.cloudfront.net/sku/02afa807f903ff40711747a35c30c453,not-Coke,None,None,None
30c327fe-ffd4-4c75-9a04-d08b3d3b3d87,None,https://d1ralsognjng37.cloudfront.net/27df7ef7-ca2f-4c79-a86d-139c5fc17ca8,not-Coke,None,None,None
3e7e5339-6489-4dd0-8d37-8c37c3d0798d,None,https://d1ralsognjng37.cloudfront.net/a4f8470f-4ee8-4cfe-a1b6-d0d4787c1650,not-Coke,Melbourne,American,coke
54779a25-1170-4132-841d-9f265a07762d,None,https://duyt4h9nfnj50.cloudfront.net/sku/46853f3c4c6ed85828b798a7dd1da0ac,not-Coke,None,None,None
9a4aeea9-0a77-4eac-a27f-2b7146717957,None,https://d1ralsognjng37.cloudfront.net/a3012c33-966c-49b1-a352-13e0c19866e5,not-Coke,None,None,None
64cf3746-ac5e-41de-9ec3-a33c52548da4,None,https://duyt4h9nfnj50.cloudfront.net/sku/368258b429b2dcf643a8fa8fb1a60837,not-Coke,Perth,Cafe,coke
29a359ba-4ea6-442d-94a2-1e34d9282e63,None,https://duyt4h9nfnj50.cloudfront.net/sku/41ab63133de17862c16023fa89f6fb6b,not-Coke,None,None,None
b158f5a2-5f4c-426c-a0ab-232210947591,None,https://duyt4h9nfnj50.cloudfront.net/sku/a49687cf1eea79587938e17304a15156,not-Coke,None,None,None
196194aa-419e-4379-97ec-a90b8650feb4,None,https://duyt4h9nfnj50.cloudfront.net/sku/8fd3e41d774d6e37d2f38fc1d37135bf,not-Coke,None,None,None
b2db9019-7a6c-4f8a-a412-72c6e46f9a6a,None,https://d1ralsognjng37.cloudfront.net/df2014e8-10ba-4d33-8c81-2f40dd96459c,not-Coke,Christchurch,Other,not-coke
c87b8833-0c97-4a87-811f-5a7221fe682c,None,https://duyt4h9nfnj50.cloudfront.net/sku/cdc04aae6f54abbd46410557a02afbf0,not-Coke,Melbourne,Italian,coke
6c87a2b1-0bc2-42fd-adf7-bc9637d09021,None,https://duyt4h9nfnj50.cloudfront.net/sku/1c45fd1caebbeef513d2a2bd979b9c19,not-Coke,None,None,None
56f6db89-cfa7-4968-8de7-87fa85c0dda4,None,https://duyt4h9nfnj50.cloudfront.net/sku/0074fee0a0257a9e0bba10949d5b4a38,not-Coke,None,None,None
89d212f9-e082-463d-8c6b-6e0b6bc150d4,None,https://duyt4h9nfnj50.cloudfront.net/sku/b42ac88152a3426908eda25e8e837282,not-Coke,None,None,None
51bb3a45-1dbb-4e6a-b4ca-0f01a86e52e5,None,https://duyt4h9nfnj50.cloudfront.net/sku/871ab2a85d48fa712214f6f37eb10392,not-Coke,None,None,None
60524292-92e4-4f86-9062-e70a9933a535,None,https://duyt4h9nfnj50.cloudfront.net/sku/ba6575ea83b6ae87d5adf3d98a92ab3b,not-Coke,Melbourne,American,coke
285ac9b6-8b58-457b-87dd-5c1eeb9cd1e0,None,https://duyt4h9nfnj50.cloudfront.net/sku/84f560863e61596dc33c9da36ccdca1f,not-Coke,None,None,None
ed086f6f-dfd6-48ce-92b1-f0c72407decc,None,https://duyt4h9nfnj50.cloudfront.net/sku/f5659adea6b34829361e608f4ee54ab2,not-Coke,Melbourne,Thai,not-coke
4201f956-da79-4770-a093-ddce15550765,None,https://d1ralsognjng37.cloudfront.net/a25aaf8d-f3aa-4de7-a910-7e57f5f5be01,not-Coke,None,None,None
8c06b338-74da-4f4b-bfc0-eef6d858e250,None,https://duyt4h9nfnj50.cloudfront.net/sku/0f433aeb3fb0251113650b16798f5ab4,not-Coke,None,None,None
f48d066d-88f3-4217-a88e-1535c9ac618b,None,https://d1ralsognjng37.cloudfront.net/ce52bf9d-f827-4c6a-b6c3-1613afa9af7b,not-Coke,None,None,None
c46d6812-d3fd-4b41-99e8-099f0a4cdf9a,None,https://duyt4h9nfnj50.cloudfront.net/sku/fefc400c3bf8c19a606842d6b98f56c3,not-Coke,None,None,None
ffeaf4e2-b7a3-4101-b2b1-5de1af268bca,None,https://duyt4h9nfnj50.cloudfront.net/sku/2c3ef78f969fca1d841c88ebfca758e1,not-Coke,Richmond,Cafe,coke
3e7e5339-6489-4dd0-8d37-8c37c3d0798d,None,https://d1ralsognjng37.cloudfront.net/f310c44a-a76d-4cb4-837b-1a37a3153913,not-Coke,Melbourne,American,coke
634a9e48-b303-45c8-a4c7-27d87176d87c,None,https://duyt4h9nfnj50.cloudfront.net/sku/8654af62fb787928104eb2a45511a0ff,not-Coke,None,None,None
1df28850-cace-48e6-b29b-c689e8457b0c,None,https://duyt4h9nfnj50.cloudfront.net/sku/7009c29fa10ce79a2c1bf248d52ffb99,not-Coke,Melbourne,American,not-coke
516b2f6a-58e7-4464-9a06-d5a062b8e4a8,None,https://duyt4h9nfnj50.cloudfront.net/sku/b1ed810d28484b7807e48be761bc3333,not-Coke,None,None,None
5a8d1a46-782b-4f50-8cd2-372ad0d2a4d2,None,https://duyt4h9nfnj50.cloudfront.net/sku/557f931674d3bdb7c27be64342b6bc4a,not-Coke,None,None,None
203803c2-9dbf-425d-8877-693a7948798f,None,https://d1ralsognjng37.cloudfront.net/ef3d0d90-8d4b-4e11-b507-da07bbfdbe06,not-Coke,None,None,None
7c8d0b0c-3352-4f7d-a29c-22aa627564dc,None,https://duyt4h9nfnj50.cloudfront.net/sku/0dddd0ab535dbe7a12d8d79c4e4816a2,not-Coke,None,None,None
24bfc6c4-1bf4-4420-a82a-66e623af530a,None,https://duyt4h9nfnj50.cloudfront.net/sku/5fcfc1dc66e92565233fd1f130c80a3c,not-Coke,None,None,None
c1fe2e50-7e39-421f-9fbb-361f2e5500e1,None,https://duyt4h9nfnj50.cloudfront.net/sku/1bd0668ebe072681f684c3b0b20b1a0f,not-Coke,None,None,None
6f615577-0410-40d6-8781-71166d674152,None,https://duyt4h9nfnj50.cloudfront.net/sku/0b1845c54624d32c1ce6bb06ca0d861f,not-Coke,Melbourne,Italian,not-coke
e5dd085a-56ac-4d18-97e2-83cc2e5f7998,None,https://duyt4h9nfnj50.cloudfront.net/sku/64a2f2d107efde89777259462da2b1e9,not-Coke,None,None,None
2473c8b6-27c6-4e3b-817c-09acfebed409,None,https://duyt4h9nfnj50.cloudfront.net/sku/dc0903a4a4a3df891584d4a30f051923,not-Coke,None,None,None
e7bfe13a-d7e4-4afc-8f61-b59e54abcef6,None,https://duyt4h9nfnj50.cloudfront.net/sku/c91eb183b91c954ac4d419c99f435381,not-Coke,None,None,None
6fec182d-24ac-403c-b12e-f5e3bcd0ef01,None,https://duyt4h9nfnj50.cloudfront.net/sku/7cf958a0814ffc6f10f80ef3a1124176,not-Coke,Melbourne,American,not-coke
bf1be5b2-6936-4d64-9d3b-764a3764c7cc,None,https://duyt4h9nfnj50.cloudfront.net/sku/ac9958b4798ecae59bab719f7c29a4ef,not-Coke,None,None,None
72406944-d31a-4f95-bae5-6a2f2b866f74,None,https://duyt4h9nfnj50.cloudfront.net/sku/8fdd45b6ad644a3e5cfc4fe3d3f065f9,not-Coke,Melbourne,Japanese,not-coke
fd4500b2-92df-47d0-a179-84108bd99884,None,https://d1ralsognjng37.cloudfront.net/8721a603-eda8-4a88-8d40-f2c1e3c384c0,not-Coke,None,None,None
3f533143-baa2-47b4-b8d6-0d44fcdd8e53,None,https://duyt4h9nfnj50.cloudfront.net/sku/ab4738bd85bac870b1cbe22340f39e7e,not-Coke,None,None,None
64f0bd86-3c5a-41af-8051-b41eb8131e93,None,https://d1ralsognjng37.cloudfront.net/cffdb112-d298-47b7-ae29-b855830e1988,not-Coke,Christchurch,Healthy,not-coke
6346c0a2-f1e9-46e5-93dd-6d1da4e0fb90,None,https://duyt4h9nfnj50.cloudfront.net/sku/23793c8c4372711f482b72a426b4e373,not-Coke,None,None,None
81c57664-7fa6-4954-87f8-24f2df6b397d,None,https://duyt4h9nfnj50.cloudfront.net/sku/3ed091d9ce166a81f7871a0457dd09a1,not-Coke,None,None,None
5df48a86-7c40-4e0d-a7e2-d787559c8395,None,https://duyt4h9nfnj50.cloudfront.net/sku/531b366c11b751256358afcabc473da8,not-Coke,None,None,None
989b4ade-3823-4f81-bd44-e9a1b80beca0,None,https://duyt4h9nfnj50.cloudfront.net/sku/eba67968b2f12ca594390117f3aec51b,not-Coke,None,None,None
a727faac-151b-48f8-a192-3d75c5fcac2f,None,https://duyt4h9nfnj50.cloudfront.net/sku/73f75736d28c769d798c704125e64016,not-Coke,None,None,None
9dd87c8a-a6dc-4ff7-a95d-90a4d9ab1e48,None,https://duyt4h9nfnj50.cloudfront.net/sku/234d54d07d298237e4cee09d5ea7e003,not-Coke,None,None,None
f0732244-fc05-49d4-a8a2-1078dbfcee50,None,https://d1ralsognjng37.cloudfront.net/8719457e-07d6-4801-aa06-6c011ef1a631,not-Coke,None,None,None
93702872-074e-4606-9924-187691c85a51,None,https://duyt4h9nfnj50.cloudfront.net/sku/086a08e192e70805c67ee0f16c7c134d,not-Coke,Melbourne,Indian,coke
45f60ad6-e344-4e2b-9452-e77cbf737994,None,https://duyt4h9nfnj50.cloudfront.net/sku/59f1ed2f5113de71f60eddb59e5b8503,not-Coke,None,None,None
fb8dba88-f364-4317-8854-2fa10b977881,None,https://duyt4h9nfnj50.cloudfront.net/sku/ec946f74edb7e873ad1b0076acc271ee,not-Coke,None,None,None
b5fd9b96-c10c-4e5e-b9bd-76d309d68563,None,https://duyt4h9nfnj50.cloudfront.net/sku/3f16143b0123bac8cb9a30a37fd6c102,not-Coke,Perth,Japanese,not-coke
5ee245c3-d18b-41e5-9145-03441ca3db8a,None,https://d1ralsognjng37.cloudfront.net/fe734d66-d361-4353-8927-56cf5a364992,not-Coke,None,None,None
451a1780-9fd7-4896-ac36-7b1a5fb00b67,None,https://d1ralsognjng37.cloudfront.net/695d5637-48d6-4485-8b70-c78e08a3f5ab,not-Coke,None,None,None
